2021-12-06 12:38:45 startup packages remove
2021-12-06 12:38:45 status installed linux-headers-5.11.0-38-generic:amd64 5.11.0-38.42~20.04.1
2021-12-06 12:38:45 remove linux-headers-5.11.0-38-generic:amd64 5.11.0-38.42~20.04.1 <none>
2021-12-06 12:38:45 status half-configured linux-headers-5.11.0-38-generic:amd64 5.11.0-38.42~20.04.1
2021-12-06 12:38:45 status half-installed linux-headers-5.11.0-38-generic:amd64 5.11.0-38.42~20.04.1
2021-12-06 12:38:46 status config-files linux-headers-5.11.0-38-generic:amd64 5.11.0-38.42~20.04.1
2021-12-06 12:38:46 status not-installed linux-headers-5.11.0-38-generic:amd64 <none>
2021-12-06 12:38:46 status installed linux-hwe-5.11-headers-5.11.0-38:all 5.11.0-38.42~20.04.1
2021-12-06 12:38:46 remove linux-hwe-5.11-headers-5.11.0-38:all 5.11.0-38.42~20.04.1 <none>
2021-12-06 12:38:46 status half-configured linux-hwe-5.11-headers-5.11.0-38:all 5.11.0-38.42~20.04.1
2021-12-06 12:38:46 status half-installed linux-hwe-5.11-headers-5.11.0-38:all 5.11.0-38.42~20.04.1
2021-12-06 12:38:46 status config-files linux-hwe-5.11-headers-5.11.0-38:all 5.11.0-38.42~20.04.1
2021-12-06 12:38:46 status not-installed linux-hwe-5.11-headers-5.11.0-38:all <none>
2021-12-06 12:38:46 startup packages configure
2021-12-06 12:38:50 startup archives unpack
2021-12-06 12:38:50 upgrade libnss3:amd64 2:3.49.1-1ubuntu1.5 2:3.49.1-1ubuntu1.6
2021-12-06 12:38:50 status triggers-pending libc-bin:amd64 2.31-0ubuntu9.2
2021-12-06 12:38:50 status half-configured libnss3:amd64 2:3.49.1-1ubuntu1.5
2021-12-06 12:38:50 status unpacked libnss3:amd64 2:3.49.1-1ubuntu1.5
2021-12-06 12:38:50 status half-installed libnss3:amd64 2:3.49.1-1ubuntu1.5
2021-12-06 12:38:50 status unpacked libnss3:amd64 2:3.49.1-1ubuntu1.6
2021-12-06 12:38:50 startup packages configure
2021-12-06 12:38:50 configure libnss3:amd64 2:3.49.1-1ubuntu1.6 <none>
2021-12-06 12:38:50 status unpacked libnss3:amd64 2:3.49.1-1ubuntu1.6
2021-12-06 12:38:50 status half-configured libnss3:amd64 2:3.49.1-1ubuntu1.6
2021-12-06 12:38:50 status installed libnss3:amd64 2:3.49.1-1ubuntu1.6
2021-12-06 12:38:50 trigproc libc-bin:amd64 2.31-0ubuntu9.2 <none>
2021-12-06 12:38:50 status half-configured libc-bin:amd64 2.31-0ubuntu9.2
2021-12-06 12:38:50 status installed libc-bin:amd64 2.31-0ubuntu9.2
